SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20222023,047,HARDIN,231,Hardin County,014,Lakewood Elementary School,231014,047231014,210249001963,GRREC,902,A1,422,2204,1516,3720,21454,5040,26494,30214
20222023,047,HARDIN,231,Hardin County,015,Bluegrass Middle School,231015,047231015,210249001673,GRREC,902,A1,572,2196,1757,4198,23715,5123,26999,36785
20222023,047,HARDIN,231,Hardin County,017,Creekside Elementary School,231017,047231017,210249001994,GRREC,902,A1,374,2396,1802,4198,22231,4768,26999,31197
20222023,047,HARDIN,231,Hardin County,018,Heartland Elementary School,231018,047231018,210249002209,GRREC,902,A1,513,2090,1557,3647,20777,4271,25047,28694
20222023,047,HARDIN,231,Hardin County,020,G C Burkhead Elementary School,231020,047231020,210249000513,GRREC,902,A1,766,1849,1387,3236,20098,3886,23984,27220
20222023,047,HARDIN,231,Hardin County,021,North Park Elementary School,231021,047231021,210249002297,GRREC,902,A1,371,3114,1461,4575,25724,4483,30207,34782
20222023,047,HARDIN,231,Hardin County,025,College View Campus,231025,047231025,210249002439,GRREC,902,A5,403,,,,,,,
20222023,047,HARDIN,231,Hardin County,030,Cecilia Valley Elementary School,231030,047231030,210249000514,GRREC,902,A1,360,3441,1578,5019,23182,4334,27516,32535
20222023,047,HARDIN,231,Hardin County,040,New Highland Elementary School,231040,047231040,210249001446,GRREC,902,A1,480,2685,1470,4155,21109,4127,25236,29391
20222023,047,HARDIN,231,Hardin County,050,Lincoln Trail Elementary School,231050,047231050,210249000515,GRREC,902,A1,514,2343,1549,3893,20898,4295,25192,29085
20222023,047,HARDIN,231,Hardin County,070,Early College and Career Center,231070,047231070,210249002373,GRREC,902,A2,,,,,,,,
20222023,047,HARDIN,231,Hardin County,075,North Hardin High School,231075,047231075,210249000517,GRREC,902,A1,1589,1529,1451,2979,18999,4800,23799,26778
20222023,047,HARDIN,231,Hardin County,077,James T Alton Middle School,231077,047231077,210249000518,GRREC,902,A1,660,1805,1468,3273,19256,4238,23494,26767
20222023,047,HARDIN,231,Hardin County,079,Radcliff Elementary School,231079,047231079,210249000519,GRREC,902,A1,413,2629,1521,4150,20927,4452,25379,29529
20222023,047,HARDIN,231,Hardin County,080,North Middle School,231080,047231080,210249000520,GRREC,902,A1,562,2181,1535,3717,19958,4152,24110,27826
20222023,047,HARDIN,231,Hardin County,090,Rineyville Elementary School,231090,047231090,210249000521,GRREC,902,A1,496,2004,1464,3468,21654,5240,26894,30362
20222023,047,HARDIN,231,Hardin County,165,Vine Grove Elementary School,231165,047231165,210249000524,GRREC,902,A1,500,1979,1425,3404,19297,4085,23381,26786
20222023,047,HARDIN,231,Hardin County,168,West Hardin Middle School,231168,047231168,210249000525,GRREC,902,A1,515,1522,1464,2986,20075,4203,24278,27264
20222023,047,HARDIN,231,Hardin County,180,Hardin County Day Treatment Center,231180,047231180,210249000656,GRREC,902,A6,15,,,,,,,
20222023,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000528,GRREC,902,A1,1854,1509,1453,2961,18879,4630,23509,26471
20222023,047,HARDIN,231,Hardin County,210,Meadow View Elementary School,231210,047231210,210249001566,GRREC,902,A1,493,2328,1761,4089,20251,4384,24365,28724
20222023,047,HARDIN,231,Hardin County,979,Lincoln Trail Behavioral Health Systems,231979,047231979,210249002249,GRREC,902,A6,48,,,,,,,
20222023,047,HARDIN,231,Hardin County,982,Spectrum Care Academy,231982,047231982,210249002248,GRREC,902,A5,,,,,,,,
20222023,048,HARLAN,235,Harlan County,"",---District Total---,235,"","",SESC,907,"",3268,2769,767,3536,10239,2843,13082,18622
20222023,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254002213,SESC,907,A1,936,2058,900,2958,9160,3147,12307,16883
20222023,048,HARLAN,235,Harlan County,060,Black Mountain Elementary School,235060,048235060,210254000532,SESC,907,A1,258,3412,663,4075,10917,3029,13946,20250
20222023,048,HARLAN,235,Harlan County,110,Cawood Elementary School,235110,048235110,210254000534,SESC,907,A1,201,3127,958,4085,11946,2752,14698,20914
20222023,048,HARLAN,235,Harlan County,195,Cumberland Elementary School,235195,048235195,210254000091,SESC,907,A1,438,3030,749,3779,9782,2672,12454,17840
20222023,048,HARLAN,235,Harlan County,290,Evarts Elementary School,235290,048235290,210254000539,SESC,907,A1,313,2938,695,3633,10596,2659,13255,18511
20222023,048,HARLAN,235,Harlan County,325,Green Hills Elementary School,235325,048235325,210254000540,SESC,907,A1,116,3583,693,4276,14409,3255,17664,23331
20222023,048,HARLAN,235,Harlan County,340,James A. Cawood Elementary,235340,048235340,210254000541,SESC,907,A1,294,3660,659,4319,10846,2826,13672,20836
20222023,048,HARLAN,235,Harlan County,540,Rosspoint Elementary School,235540,048235540,210254000545,SESC,907,A1,360,2493,676,3169,10049,2536,12585,18798
20222023,048,HARLAN,235,Harlan County,640,Wallins Elementary School,235640,048235640,210254000549,SESC,907,A1,352,2780,672,3452,10206,2519,12725,18238
20222023,048,HARLAN,236,Harlan Independent,"",---District Total---,236,"","",SESC,907,"",721,1609,1157,2766,9435,2038,11473,17832
20222023,048,HARLAN,236,Harlan Independent,020,Harlan Elementary School,236020,048236020,210252000551,SESC,907,A1,345,3159,1692,4851,15574,2511,18085,25894
20222023,048,HARLAN,236,Harlan Independent,021,Sunshine School,236021,048236021,210252002046,SESC,907,A4,0,,,,,,,
20222023,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000552,SESC,907,A1,376,3112,1909,5020,17266,3063,20330,27617
20222023,049,HARRISON,241,Harrison County,"",---District Total---,241,"","",CKEC,901,"",2774,1014,893,1907,9797,1887,11684,15788
20222023,049,HARRISON,241,Harrison County,035,Eastside Elementary School,241035,049241035,210258000553,CKEC,901,A1,379,1464,863,2327,11278,2257,13535,14292
20222023,049,HARRISON,241,Harrison County,037,Harrison County Learning Center,241037,049241037,210258001995,CKEC,901,A5,38,,,,,,,
20222023,049,HARRISON,241,Harrison County,038,Southside Elementary School,241038,049241038,210258000554,CKEC,901,A1,327,1480,1006,2486,11563,2507,14071,14848
20222023,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000555,CKEC,901,A1,841,478,806,1284,9459,3006,12468,18223
20222023,049,HARRISON,241,Harrison County,043,Harrison County Middle School,241043,049241043,210258000556,CKEC,901,A1,614,463,847,1310,10108,2277,12386,13192
20222023,049,HARRISON,241,Harrison County,045,Northside Elementary School,241045,049241045,210258000557,CKEC,901,A1,267,1812,1038,2849,13089,2800,15890,16706
20222023,049,HARRISON,241,Harrison County,075,Westside Elementary School,241075,049241075,210258000558,CKEC,901,A1,308,1906,984,2890,12715,2349,15064,15830
20222023,050,HART,245,Hart County,"",---District Total---,245,"","",GRREC,902,"",2190,1131,545,1675,11272,3030,14302,20750
20222023,050,HART,245,Hart County,010,Bonnieville Elementary School,245010,050245010,210264000562,GRREC,902,A1,299,1741,484,1716,8126,2644,11868,13584
20222023,050,HART,245,Hart County,030,Cub Run Elementary School,245030,050245030,210264000563,GRREC,902,A1,193,2162,539,2137,11230,2813,15026,17163
20222023,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000564,GRREC,902,A1,649,1492,513,1466,10163,3459,14375,15842
20222023,050,HART,245,Hart County,050,Legrande Elementary School,245050,050245050,210264000565,GRREC,902,A1,277,1879,636,1854,9090,2419,12825,14679
20222023,050,HART,245,Hart County,070,Memorial Elementary School,245070,050245070,210264000566,GRREC,902,A1,337,1501,605,1476,8891,2705,12636,14112
20222023,050,HART,245,Hart County,090,Munfordville Elementary School,245090,050245090,210264000567,GRREC,902,A1,435,862,366,1233,9524,2557,13284,14518
20222023,097,PERRY,246,Hazard Independent,"",---District Total---,246,"","",KVEC,904,"",947,2151,695,2845,10077,3320,13397,17960
20222023,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000568,KVEC,904,A1,273,2451,413,2864,11580,4705,16285,20861
20222023,097,PERRY,246,Hazard Independent,045,Hazard Middle School,246045,097246045,210267000569,KVEC,904,A1,299,1374,356,1730,8971,2618,11590,15035
20222023,097,PERRY,246,Hazard Independent,060,Roy G. Eversole Elementary School,246060,097246060,210267000570,KVEC,904,A1,375,2551,1169,3720,9864,2872,12736,18182
20222023,051,HENDERSON,251,Henderson County,"",---District Total---,251,"","",WKEC,908,"",6588,1269,262,1531,10649,2275,12924,16010
20222023,051,HENDERSON,251,Henderson County,010,Bend Gate Elementary School,251010,051251010,210271000571,WKEC,908,A1,434,1425,271,1696,10647,2013,12660,15910
20222023,051,HENDERSON,251,Henderson County,015,The Central Academy,251015,051251015,210271002457,WKEC,908,A5,373,,,,,,,
20222023,051,HENDERSON,251,Henderson County,020,Cairo Elementary School,251020,051251020,210271000572,WKEC,908,A1,255,1544,244,1788,11487,2186,13674,17221
20222023,051,HENDERSON,251,Henderson County,030,A B Chandler Elementary School,251030,051251030,210271000573,WKEC,908,A1,275,1228,251,1479,12690,2384,15073,18219
20222023,051,HENDERSON,251,Henderson County,033,East Heights Elementary School,251033,051251033,210271000574,WKEC,908,A1,366,1926,293,2220,10387,2039,12426,16145
20222023,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,WKEC,908,A1,1860,816,261,1077,10418,2624,13055,15530
20222023,051,HENDERSON,251,Henderson County,065,Henderson County North Middle School,251065,051251065,210271000578,WKEC,908,A1,699,1214,147,1361,9872,2068,11948,14788
20222023,051,HENDERSON,251,Henderson County,070,Niagara Elementary School,251070,051251070,210271000579,WKEC,908,A1,276,961,229,1189,10261,2308,12569,15100
20222023,051,HENDERSON,251,Henderson County,080,Thelma B. Johnson Early Learning Center,251080,051251080,210271002306,WKEC,908,A4,0,,,,,,,
20222023,051,HENDERSON,251,Henderson County,091,South Heights Elementary School,251091,051251091,210271000581,WKEC,908,A1,419,1834,336,2171,11116,1927,13043,16775
20222023,051,HENDERSON,251,Henderson County,110,Spottsville Elementary School,251110,051251110,210271000583,WKEC,908,A1,549,1158,326,1484,10066,1786,11852,14677
20222023,051,HENDERSON,251,Henderson County,150,Henderson County South Middle School,251150,051251150,210271000585,WKEC,908,A1,710,983,131,1114,9647,2034,11681,14269
20222023,051,HENDERSON,251,Henderson County,160,Jefferson Elementary School,251160,051251160,210271000586,WKEC,908,A1,372,1619,301,1920,9988,2275,12263,15524
20222023,052,HENRY,255,Henry County,"",---District Total---,255,"","",OVEC,906,"",1915,981,400,1381,10885,2904,13789,17654
20222023,052,HENRY,255,Henry County,005,Henry County Early Childhood,255005,052255005,210276002418,OVEC,906,A4,0,,,,,,,
20222023,052,HENRY,255,Henry County,010,Campbellsburg Elementary School,255010,052255010,210276000588,OVEC,906,A1,328,1148,413,1574,10235,2899,13421,15000
20222023,052,HENRY,255,Henry County,020,Eastern Elementary School,255020,052255020,210276000589,OVEC,906,A1,180,1163,346,1523,12125,2057,14469,16162
20222023,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,OVEC,906,A1,626,629,321,963,10882,3848,15016,17323
20222023,052,HENRY,255,Henry County,038,Henry County Middle School,255038,052255038,210276000591,OVEC,906,A1,450,752,554,1322,10482,2158,12925,14936
20222023,052,HENRY,255,Henry County,040,New Castle Elementary School,255040,052255040,210276000592,OVEC,906,A1,331,1693,276,1982,10224,2787,13296,15935
20222023,053,HICKMAN,261,Hickman County,"",---District Total---,261,"","",WKEC,908,"",650,1242,1021,2263,10946,3600,14546,18026
20222023,053,HICKMAN,261,Hickman County,020,Hickman County Elementary School,261020,053261020,210279000593,WKEC,908,A1,354,1400,799,2199,8671,2353,11024,14188
20222023,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,WKEC,908,A1,296,675,1070,1745,11322,4456,15778,18781
20222023,054,HOPKINS,265,Hopkins County,"",---District Total---,265,"","",WKEC,908,"",6089,748,320,1068,10075,2364,12439,16401
20222023,054,HOPKINS,265,Hopkins County,004,Hopkins County Schools Academy,265004,054265004,210286002280,WKEC,908,A5,99,,,,,,,
20222023,054,HOPKINS,265,Hopkins County,005,Hopkins County Day Treatment,265005,054265005,210286001586,WKEC,908,A6,15,,,,,,,
20222023,054,HOPKINS,265,Hopkins County,006,West Hopkins School,265006,054265006,210286001472,WKEC,908,A1,344,919,244,1163,10691,2062,12753,15681
20222023,054,HOPKINS,265,Hopkins County,020,Jesse Stuart Elementary School,265020,054265020,210286000673,WKEC,908,A1,298,739,254,993,8788,1749,10537,13228
20222023,054,HOPKINS,265,Hopkins County,075,James Madison Middle School,265075,054265075,210286000681,WKEC,908,A1,490,663,281,944,8356,1896,10252,12870
20222023,054,HOPKINS,265,Hopkins County,090,Grapevine Elementary School,265090,054265090,210286000598,WKEC,908,A1,325,721,239,960,9164,1784,10948,13614
20222023,054,HOPKINS,265,Hopkins County,105,Hopkins Co Career & Technology Center,265105,054265105,210286002425,WKEC,908,A2,,,,,,,,
20222023,054,HOPKINS,265,Hopkins County,110,Hanson Elementary School,265110,054265110,210286000600,WKEC,908,A1,430,849,113,962,9862,1816,11678,32371
20222023,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,WKEC,908,A1,742,579,389,968,11839,2834,14673,17394
20222023,054,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,265140,054265140,210286000601,WKEC,908,A1,485,675,355,1030,8837,1834,10671,13383
20222023,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,WKEC,908,A1,1132,492,428,920,9685,2347,12032,14610
20222023,054,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,265185,054265185,210286001499,WKEC,908,A1,369,850,218,1068,10615,2001,12616,15521
20222023,054,HOPKINS,265,Hopkins County,200,Pride Elementary School,265200,054265200,210286000606,WKEC,908,A1,401,899,223,1122,8801,1628,10429,13253
20222023,054,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,265250,054265250,210286000611,WKEC,908,A1,358,720,300,1020,9066,1751,10817,13499
20222023,054,HOPKINS,265,Hopkins County,280,Southside Elementary School,265280,054265280,210286000474,WKEC,908,A1,340,1150,266,1416,9312,1860,11172,15740
20222023,054,HOPKINS,265,Hopkins County,330,Earlington Elementary School,265330,054265330,210286000614,WKEC,908,A1,261,658,409,1067,9239,1817,11056,13864
20222023,055,JACKSON,271,Jackson County,"",---District Total---,271,"","",SESC,907,"",1879,1421,1104,2525,10517,2652,13170,19030
20222023,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,SESC,907,A1,518,1464,1246,2711,9751,2955,12726,17078
20222023,055,JACKSON,271,Jackson County,025,Jackson County Middle School,271025,055271025,210294001674,SESC,907,A1,390,1144,1050,2194,9945,2117,12081,15948
20222023,055,JACKSON,271,Jackson County,027,Barnabus Home Middle School,271027,055271027,210294002375,SESC,907,A6,3,,,,,,,
20222023,055,JACKSON,271,Jackson County,029,Barnabus Home High School,271029,055271029,210294002390,SESC,907,A6,17,,,,,,,
20222023,055,JACKSON,271,Jackson County,031,Jackson Co Schools Learning Center,271031,055271031,210294002461,SESC,907,A5,12,,,,,,,
20222023,055,JACKSON,271,Jackson County,180,McKee Elementary School,271180,055271180,210294000617,SESC,907,A1,347,1724,1040,2763,10251,2619,12889,21008
20222023,055,JACKSON,271,Jackson County,280,Sand Gap Elementary School,271280,055271280,210294000619,SESC,907,A1,215,1288,1076,2365,12713,3183,15915,22311
20222023,055,JACKSON,271,Jackson County,340,Tyner Elementary School,271340,055271340,210294000620,SESC,907,A1,377,1451,1050,2501,11309,2607,13935,21721
20222023,013,BREATHITT,272,Jackson Independent,"",---District Total---,272,"","",KVEC,904,"",318,2641,611,3252,9475,3327,12802,16845
20222023,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,KVEC,904,A1,318,6085.00,2832.00,8917.00,11958.00,2122.00,14107.00,23024.00
20222023,056,JEFFERSON,275,Jefferson County,"",---District Total---,275,"","","",909,"",93418,1694,1331,3025,14323,2232,16555,21738
20222023,056,JEFFERSON,275,Jefferson County,004,Camp Taylor Elementary,275004,056275004,210299000623,"",909,A1,460,1568,1411,2979,15739,2111,17850,22352
20222023,056,JEFFERSON,275,Jefferson County,005,Cane Run Elementary,275005,056275005,210299000624,"",909,A1,332,3724,1471,5195,14712,2123,16835,23569
20222023,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,"",909,A1,2008,979,1071,2050,12537,2203,14740,18143
20222023,056,JEFFERSON,275,Jefferson County,010,Fairdale Elementary,275010,056275010,210299000626,"",909,A1,613,1508,1809,3317,13577,2014,15591,20403
20222023,056,JEFFERSON,275,Jefferson County,011,Fern Creek Elementary,275011,056275011,210299000627,"",909,A1,721,1590,1189,2779,12195,2141,14336,18566
20222023,056,JEFFERSON,275,Jefferson County,012,Fern Creek High,275012,056275012,210299000628,"",909,A1,1616,1573,1229,2802,13470,2234,15704,19867
20222023,056,JEFFERSON,275,Jefferson County,013,Greathouse/Shryock Traditional,275013,056275013,210299000629,"",909,A1,600,1264,1062,2326,11872,2079,13951,17746
20222023,056,JEFFERSON,275,Jefferson County,014,Greenwood Elementary,275014,056275014,210299000630,"",909,A1,466,1692,1480,3172,14366,2126,16492,21188
20222023,056,JEFFERSON,275,Jefferson County,016,Tully Elementary,275016,056275016,210299000631,"",909,A1,728,1343,1266,2609,13471,2203,15674,19593
20222023,056,JEFFERSON,275,Jefferson County,018,Atherton High,275018,056275018,210299000632,"",909,A1,1445,710,1175,1885,13086,2354,15440,18692
20222023,056,JEFFERSON,275,Jefferson County,019,The Brook-Dupont,275019,056275019,210299001629,"",909,A6,23,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,020,The Brook-KMI,275020,056275020,210299001474,"",909,A6,40,,,,,,,
20222023,056,JEFFERSON,275,Jefferson County,022,Medora Elementary,275022,056275022,210299000633,"",909,A1,466,1158,1194,2352,13205,1986,15191,19047
20222023,056,JEFFERSON,275,Jefferson County,024,Middletown Elementary,275024,056275024,210299000634,"",909,A1,548,1158,1176,2334,15273,2066,17339,21163
20222023,056,JEFFERSON,275,Jefferson County,027,Okolona Elementary,275027,056275027,210299000635,"",909,A1,331,2685,1194,3879,14513,2205,16718,22171
