SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20212022,073,MADISON,365,Madison County,"",---District Total---,365,"","",SESC,907,"",10894,1298,333,1632,8457,1944,10402,15812
20212022,073,MADISON,365,Madison County,007,Shannon Johnson Elementary School,365007,073365007,210372001901,SESC,907,A1,458,1588,292,1881,9207,1688,10895,16585
20212022,073,MADISON,365,Madison County,008,Boonesborough Elementary,365008,073365008,210372002481,SESC,907,A1,412,915,328,1246,7942,1632,9574,14451
20212022,073,MADISON,365,Madison County,010,Clark Moores Middle School,365010,073365010,210372000944,SESC,907,A1,502,1711,274,1985,8493,2094,10588,16381
20212022,073,MADISON,365,Madison County,015,Daniel Boone Elementary School,365015,073365015,210372000945,SESC,907,A1,432,1728,298,2026,8980,2004,10984,16846
20212022,073,MADISON,365,Madison County,018,Glenn R Marshall Elementary School,365018,073365018,210372002032,SESC,907,A1,409,1864,384,2249,9558,2000,11558,17438
20212022,073,MADISON,365,Madison County,020,Madison Middle School,365020,073365020,210372000250,SESC,907,A1,627,922,363,1285,7993,1670,9663,14580
20212022,073,MADISON,365,Madison County,021,B. Michael Caudill Middle School,365021,073365021,210372002217,SESC,907,A1,488,1298,410,1709,8460,2213,10673,16194
20212022,073,MADISON,365,Madison County,030,Kingston Elementary School,365030,073365030,210372000946,SESC,907,A1,566,1442,319,1761,8449,1579,10028,15516
20212022,073,MADISON,365,Madison County,035,Madison County Virtual Academy,365035,073365035,"",SESC,907,A5,207,,,,,,,
20212022,073,MADISON,365,Madison County,040,Kirksville Elementary School,365040,073365040,210372000947,SESC,907,A1,520,1069,478,1547,8087,1612,9699,14986
20212022,073,MADISON,365,Madison County,045,Kit Carson Elementary School,365045,073365045,210372000948,SESC,907,A1,422,1550,402,1952,8731,1989,10719,16303
20212022,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,SESC,907,A1,2139,784,224,1008,7312,2015,9328,13995
20212022,073,MADISON,365,Madison County,065,Bellevue Transitional School,365065,073365065,210372002484,SESC,907,A5,18,,,,,,,
20212022,073,MADISON,365,Madison County,100,Silver Creek Elementary School,365100,073365100,210372000950,SESC,907,A1,461,1400,364,1764,8824,1829,10652,16048
20212022,073,MADISON,365,Madison County,110,Madison Kindergarten Academy,365110,073365110,210372002392,SESC,907,A1,367,1136,348,1484,8199,1687,9885,15127
20212022,073,MADISON,365,Madison County,120,Waco Elementary School,365120,073365120,210372000951,SESC,907,A1,410,1594,385,1979,9267,2109,11376,17114
20212022,073,MADISON,365,Madison County,130,White Hall Elementary School,365130,073365130,210372000952,SESC,907,A1,352,1315,412,1727,9653,2367,12020,17631
20212022,073,MADISON,365,Madison County,140,Foley Middle School,365140,073365140,210372000953,SESC,907,A1,447,1215,365,1637,8683,1951,10634,16097
20212022,073,MADISON,365,Madison County,145,Farristown Middle School,365145,073365145,210372002311,SESC,907,A1,450,1197,365,1562,8181,2121,10302,15495
20212022,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,SESC,907,A1,1188,1032,294,1326,8478,1850,10328,15336
20212022,073,MADISON,365,Madison County,160,Madison County Day Treatment,365160,073365160,210372001678,SESC,907,A6,19,,,,,,,
20212022,074,MAGOFFIN,371,Magoffin County,"",---District Total---,371,"","",KVEC,904,"",1907,2763,430,3193,7677,2209,9886,15713
20212022,074,MAGOFFIN,371,Magoffin County,172,North Magoffin Elementary,371172,074371172,210375002238,KVEC,904,A1,359,3168,335,3503,6393,1879,8273,13694
20212022,074,MAGOFFIN,371,Magoffin County,173,South Magoffin Elementary,371173,074371173,210375002227,KVEC,904,A1,184,2908,430,3338,6836,2256,9092,14345
20212022,074,MAGOFFIN,371,Magoffin County,175,Herald Whitaker Middle School,371175,074371175,210375001618,KVEC,904,A1,274,2883,445,3328,8365,2355,10721,18371
20212022,074,MAGOFFIN,371,Magoffin County,360,Salyersville Grade School,371360,074371360,210375000958,KVEC,904,A1,452,2980,402,3331,6606,1787,8445,13694
20212022,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,KVEC,904,A1,638,1638,416,2095,7708,2213,9880,14593
20212022,075,MARION,375,Marion County,"",---District Total---,375,"","",CKEC,901,"",3171,752,460,1213,9535,1905,11440,15273
20212022,075,MARION,375,Marion County,020,Calvary Elementary School,375020,075375020,210378000962,CKEC,901,A1,218,1044,390,1433,9369,1843,11212,15064
20212022,075,MARION,375,Marion County,030,Hugh C. Spalding Academy,375030,075375030,210378002328,CKEC,901,A5,223,,,,,,,
20212022,075,MARION,375,Marion County,040,Glasscock Elementary School,375040,075375040,210378000963,CKEC,901,A1,432,839,463,1302,9019,1578,10598,14452
20212022,075,MARION,375,Marion County,085,Marion County Knight Academy,375085,075375085,210378002443,CKEC,901,A1,497,406,390,796,8645,1628,10274,13489
20212022,075,MARION,375,Marion County,095,Marion County Middle School,375095,075375095,210378002454,CKEC,901,A1,479,575,416,992,9300,1608,10908,14430
20212022,075,MARION,375,Marion County,100,West Marion Elementary School,375100,075375100,210378001619,CKEC,901,A1,395,993,451,1444,9592,1524,11118,15113
20212022,075,MARION,375,Marion County,210,Lebanon Elementary School,375210,075375210,210378000967,CKEC,901,A1,316,971,608,1579,9675,1826,11500,15628
20212022,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,CKEC,901,A1,611,661,428,1090,11247,2981,14228,17900
20212022,076,MARSHALL,381,Marshall County,"",---District Total---,381,"","",WKEC,908,"",4377,883,628,1510,9609,1965,11574,14842
20212022,076,MARSHALL,381,Marshall County,005,Purchase Youth Village,381005,076381005,210381002445,WKEC,908,A6,25,,,,,,,
20212022,076,MARSHALL,381,Marshall County,010,Central Elementary School,381010,076381010,210381000272,WKEC,908,A1,448,870,621,1491,10638,1786,12424,15132
20212022,076,MARSHALL,381,Marshall County,011,Benton Elementary School,381011,076381011,210381000971,WKEC,908,A1,472,1010,680,1690,10405,1756,12160,15063
20212022,076,MARSHALL,381,Marshall County,025,MC Academy,381025,076381025,210381002474,WKEC,908,A5,184,,,,,,,
20212022,076,MARSHALL,381,Marshall County,040,Calvert City Elementary School,381040,076381040,210381000973,WKEC,908,A1,242,1191,734,1925,12176,2262,14439,17629
20212022,076,MARSHALL,381,Marshall County,085,Jonathan Elementary School,381085,076381085,210381000975,WKEC,908,A1,218,792,988,1780,11922,2190,14111,17172
20212022,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,WKEC,908,A1,1234,762,740,1502,9996,2189,12418,15121
20212022,076,MARSHALL,381,Marshall County,090,North Marshall Middle School,381090,076381090,210381000977,WKEC,908,A1,517,1140,458,1597,8394,1791,10187,12988
20212022,076,MARSHALL,381,Marshall County,100,Sharpe Elementary School,381100,076381100,210381000978,WKEC,908,A1,287,949,656,1605,10635,1993,12629,15480
20212022,076,MARSHALL,381,Marshall County,105,South Marshall Elementary School,381105,076381105,210381000979,WKEC,908,A1,278,1123,653,1776,11518,2201,13720,16767
20212022,076,MARSHALL,381,Marshall County,111,South Marshall Middle,381111,076381111,210381002428,WKEC,908,A1,472,892,497,1389,8276,1799,10074,12676
20212022,076,MARSHALL,381,Marshall County,904,Marshall County Technical Center,381904,076381904,210381001509,WKEC,908,A2,0,,,,,,,
20212022,077,MARTIN,385,Martin County,"",---District Total---,385,"","",KEDC,903,"",1611,1781,1229,3010,8577,2945,11522,16981
20212022,077,MARTIN,385,Martin County,051,Eden Elementary School,385051,077385051,210384001902,KEDC,903,A1,337,1452,1105,2569,10230,3863,14092,16487
20212022,077,MARTIN,385,Martin County,120,Inez Elementary School,385120,077385120,210384000982,KEDC,903,A1,220,2192,1679,3877,11529,4562,16091,18478
20212022,077,MARTIN,385,Martin County,250,Martin County High School,385250,077385250,210384000985,KEDC,903,A1,484,1080,756,1840,9794,4039,13832,16451
20212022,077,MARTIN,385,Martin County,300,Warfield Elementary School,385300,077385300,210384000988,KEDC,903,A1,278,1162,1064,2240,9781,3633,13414,15785
20212022,077,MARTIN,385,Martin County,330,Martin County Middle School,385330,077385330,210384002386,KEDC,903,A1,292,1350,1976,3330,8731,4982,13713,16064
20212022,078,MASON,391,Mason County,"",---District Total---,391,"","",KEDC,903,"",2519,1440,690,2129,8876,2130,11006,17780
20212022,078,MASON,391,Mason County,011,Mason County Intermediate School,391011,078391011,210387002000,KEDC,903,A1,536,3007,1310,4297,10370,3205,13575,23463
20212022,078,MASON,391,Mason County,030,Mason County High School,391030,078391030,210387000989,KEDC,903,A1,835,2239,1239,3459,3075,2886,5961,21760
20212022,078,MASON,391,Mason County,050,Mason County Middle School,391050,078391050,210387000991,KEDC,903,A1,604,2747,946,3674,9456,2413,11869,21696
20212022,078,MASON,391,Mason County,080,Charles Straub Elementary School,391080,078391080,210387001460,KEDC,903,A1,544,3436,1034,4451,13020,2958,15977,25860
20212022,042,GRAVES,392,Mayfield Independent,"",---District Total---,392,"","",WKEC,908,"",1793,1612,1899,3511,8982,1631,10612,16625
20212022,042,GRAVES,392,Mayfield Independent,031,Mayfield Elementary School,392031,042392031,210390002001,WKEC,908,A1,721,2815,2474,5289,20061,4918,24979,25470
20212022,042,GRAVES,392,Mayfield Independent,060,Mayfield High School,392060,042392060,210390000995,WKEC,908,A1,515,2767,2898,3350,17974,5667,23678,24169
20212022,042,GRAVES,392,Mayfield Independent,065,Mayfield Middle School,392065,042392065,210390000996,WKEC,908,A1,557,2432,2638,5070,17286,5057,22343,22834
20212022,079,MCCRACKEN,395,McCracken County,"",---District Total---,395,"","",WKEC,908,"",6557,909,632,1541,9634,2003,11637,15964
20212022,079,MCCRACKEN,395,McCracken County,010,Concord Elementary School,395010,079395010,210396001001,WKEC,908,A1,557,589,762,1328,10145,2482,12626,14386
20212022,079,MCCRACKEN,395,McCracken County,012,McCracken Open Campus School,395012,079395012,210396001801,WKEC,908,A5,115,,,,,,,
20212022,079,MCCRACKEN,395,McCracken County,013,McCracken Regional School,395013,079395013,210396001862,WKEC,908,A6,24,,,,,,,
20212022,079,MCCRACKEN,395,McCracken County,015,McCracken County High School,395015,079395015,210396002332,WKEC,908,A1,1908,763,661,1439,9751,2868,12618,13818
20212022,079,MCCRACKEN,395,McCracken County,030,Reidland Intermediate School,395030,079395030,210396002419,WKEC,908,A1,209,1510,627,2285,12110,2902,15013,16340
20212022,079,MCCRACKEN,395,McCracken County,055,Heath Middle School,395055,079395055,210396001006,WKEC,908,A1,395,1150,543,1799,12028,3367,15395,17271
20212022,079,MCCRACKEN,395,McCracken County,065,Hendron Lone Oak Elementary School,395065,079395065,210396001431,WKEC,908,A1,424,944,714,1703,11776,2497,14273,16132
20212022,079,MCCRACKEN,395,McCracken County,075,Lone Oak Intermediate School,395075,079395075,210396002374,WKEC,908,A1,430,909,522,1506,10683,2490,13173,15841
20212022,079,MCCRACKEN,395,McCracken County,080,Lone Oak Elementary School,395080,079395080,210396001009,WKEC,908,A1,447,1035,645,1646,11850,2559,14410,15684
20212022,079,MCCRACKEN,395,McCracken County,085,Lone Oak Middle School,395085,079395085,210396001010,WKEC,908,A1,800,1017,527,1518,9862,2461,12323,25531
20212022,079,MCCRACKEN,395,McCracken County,100,Reidland Elementary School,395100,079395100,210396001011,WKEC,908,A1,502,1044,572,1667,11267,2398,13665,15299
20212022,079,MCCRACKEN,395,McCracken County,115,Reidland Middle School,395115,079395115,210396001013,WKEC,908,A1,326,979,531,1455,10764,2514,13279,15588
20212022,079,MCCRACKEN,395,McCracken County,120,Heath Elementary School,395120,079395120,210396001461,WKEC,908,A1,420,987,527,1491,11069,2272,13341,15180
20212022,080,MCCREARY,401,McCreary County,"",---District Total---,401,"","",SESC,907,"",2569,1747,1154,2900,9811,1946,11757,16005
20212022,080,MCCREARY,401,McCreary County,010,McCreary Central High School,401010,080401010,210399001014,SESC,907,A1,761,1029,1594,2623,10625,3745,14253,15219
20212022,080,MCCREARY,401,McCreary County,014,McCreary County Middle School,401014,080401014,210399002002,SESC,907,A1,548,1739.00,857.00,2596.00,10728.00,2508.00,13234,14660.00
20212022,080,MCCREARY,401,McCreary County,020,Pine Knot Elementary School,401020,080401020,210399002451,SESC,907,A1,744,1972.00,737.00,2709.00,11297.00,2582.00,13778,14726
20212022,080,MCCREARY,401,McCreary County,330,Whitley City Elementary School,401330,080401330,210399001021,SESC,907,A1,516,1936.00,1165.00,3102.00,11485.00,2925.00,14265.00,15258.00
20212022,081,MCLEAN,405,McLean County,"",---District Total---,405,"","",GRREC,902,"",1332,1444,264,1707,9928,2258,12186,15240
20212022,081,MCLEAN,405,McLean County,020,Calhoun Elementary School,405020,081405020,210402001023,GRREC,902,A1,271,1618,306,1924,9281,2301,11581,14856
20212022,081,MCLEAN,405,McLean County,050,Livermore Elementary School,405050,081405050,210402001025,GRREC,902,A1,204,2157,319,2476,10800,2229,13028,16858
20212022,081,MCLEAN,405,McLean County,065,McLean County High School,405065,081405065,210402001026,GRREC,902,A1,419,1211,213,1424,9997,2194,12191,14957
20212022,081,MCLEAN,405,McLean County,070,Marie Gatton Phillips Elementary,405070,081405070,210402001027,GRREC,902,A1,107,1759,421,2180,9713,2757,12470,16004
20212022,081,MCLEAN,405,McLean County,075,McLean County Middle School,405075,081405075,210402001140,GRREC,902,A1,313,1045,209,1254,9896,2157,12053,14652
20212022,081,MCLEAN,405,McLean County,100,McLean County Alternative Center,405100,081405100,210402002508,GRREC,902,A5,18,,,,,,,
20212022,082,MEADE,411,Meade County,"",---District Total---,411,"","",GRREC,902,"",4811,662,596,1258,8022,1680,9702,14847
20212022,082,MEADE,411,Meade County,011,David T. Wilson Elementary,411011,082411011,210405001644,GRREC,902,A1,491,993,506,1499,7647,1477,9125,14453
20212022,082,MEADE,411,Meade County,012,Brandenburg High School,411012,082411012,210405001930,GRREC,902,A5,11,,,,,,,
20212022,082,MEADE,411,Meade County,013,James R. Allen High School,411013,082411013,210405002202,GRREC,902,A5,37,,,,,,,
20212022,082,MEADE,411,Meade County,015,Stuart Pepper Middle School,411015,082411015,210405001029,GRREC,902,A1,774,313,485,798,7050,1410,8460,12992
20212022,082,MEADE,411,Meade County,030,Flaherty Primary School,411030,082411030,210405002295,GRREC,902,A1,414,682,539,1221,7270,1302,8572,13461
20212022,082,MEADE,411,Meade County,040,Ekron Elementary School,411040,082411040,210405001032,GRREC,902,A1,367,1131,530,1661,8288,1749,10037,15497
20212022,082,MEADE,411,Meade County,050,Flaherty Elementary School,411050,082411050,210405001033,GRREC,902,A1,294,954,524,1478,8487,1743,10230,15615
20212022,082,MEADE,411,Meade County,060,Barry Hahn Primary School,411060,082411060,210405001034,GRREC,902,A1,658,909,503,1412,7854,1494,9348,14428
20212022,082,MEADE,411,Meade County,070,Meade County High School,411070,082411070,210405001035,GRREC,902,A1,1508,338,728,1066,7705,1925,9629,14415
20212022,082,MEADE,411,Meade County,090,Payneville Elementary School,411090,082411090,210405001037,GRREC,902,A1,257,761,485,1246,9048,1501,10549,15554
20212022,083,MENIFEE,415,Menifee County,"",---District Total---,415,"","",KEDC,903,"",936,2407,934,3341,9267,2851,12118,20570
20212022,083,MENIFEE,415,Menifee County,005,Frenchburg Success Academy,415005,083415005,210408002496,KEDC,903,A6,7,,,,,,,
20212022,083,MENIFEE,415,Menifee County,010,Menifee Central School,415010,083415010,"",KEDC,903,A1,636,2556,845,3401,11086,3341,14427,20583
20212022,083,MENIFEE,415,Menifee County,090,Menifee County High School,415090,083415090,210408001040,KEDC,903,A1,293,2090,1123,3213,12919,4726,17645,20541
20212022,084,MERCER,421,Mercer County,"",---District Total---,421,"","",CKEC,901,"",2590,1023,379,1402,9682,2238,11920,15058
20212022,084,MERCER,421,Mercer County,015,Mercer County Senior High School,421015,084421015,210411002168,CKEC,901,A1,715,604,425,1029,9763,2213,11976,14931
20212022,084,MERCER,421,Mercer County,027,Mercer County Day Treatment,421027,084421027,210411001491,CKEC,901,A6,16,,,,,,,
20212022,084,MERCER,421,Mercer County,035,Kenneth D. King Middle School,421035,084421035,210411000482,CKEC,901,A1,635,1083,470,1553,9555,1708,11262,14741
20212022,084,MERCER,421,Mercer County,040,Mercer Central,421040,084421040,210411002285,CKEC,901,A5,64,,,,,,,
20212022,084,MERCER,421,Mercer County,050,Mercer County Intermediate School,421050,084421050,210411002273,CKEC,901,A1,577,1192,308,1499,8562,1770,10333,13758
20212022,084,MERCER,421,Mercer County,070,Mercer County Elementary School,421070,084421070,210411001042,CKEC,901,A1,583,1356,326,1682,10595,1886,12481,16089
20212022,085,METCALFE,425,Metcalfe County,"",---District Total---,425,"","",GRREC,902,"",1400,1652,842,2493,8835,2407,11241,15426
20212022,085,METCALFE,425,Metcalfe County,010,Metcalfe County Middle School,425010,085425010,210414000729,GRREC,902,A1,354,1663,780,2443,7653,2107,9760,13766
20212022,085,METCALFE,425,Metcalfe County,050,Metcalfe County High School,425050,085425050,210414001044,GRREC,902,A1,453,1384,1013,2397,9380,3107,12487,16842
20212022,085,METCALFE,425,Metcalfe County,060,Metcalfe County Elementary School,425060,085425060,210414002383,GRREC,902,A1,593,1850,747,2597,9123,2050,11174,15334
20212022,007,BELL,426,Middlesboro Independent,"",---District Total---,426,"","",SESC,907,"",1018,4162,1282,5444,8857,3201,12059,19958
20212022,007,BELL,426,Middlesboro Independent,023,Middlesboro Alternative School,426023,007426023,210417001680,SESC,907,A5,30,,,,,,,
20212022,007,BELL,426,Middlesboro Independent,030,Middlesboro Elementary School,426030,007426030,210417001048,SESC,907,A1,329,4511,1188,5699,9412,3237,12649,20507
20212022,007,BELL,426,Middlesboro Independent,035,Middlesboro Group Home School,426035,007426035,"",SESC,907,A6,7,,,,,,,
20212022,007,BELL,426,Middlesboro Independent,040,Middlesboro Middle School,426040,007426040,210417001049,SESC,907,A1,314,4406,1123,5528,7470,2885,10335,18251
20212022,007,BELL,426,Middlesboro Independent,080,Middlesboro High School,426080,007426080,210417001050,SESC,907,A1,338,3726,1499,5224,10013,3528,13540,21657
